"rt","stimulus","response","typeoftrial","subject","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","question_order"
"8560","","{""Q0"":4}","","","survey-likert","10","115043","0.0-1.0-0.9","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"12792","","{""Q0"":4}","","","survey-likert","11","127837","0.0-1.0-0.10","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"9974","","{""Q0"":3}","","","survey-likert","12","137813","0.0-1.0-0.11","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"11649","","{""Q0"":3}","","","survey-likert","13","149465","0.0-1.0-0.12","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"5483","","{""Q0"":4}","","","survey-likert","14","154949","0.0-1.0-0.13","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"10383","","{""Q0"":4}","","","survey-likert","15","165335","0.0-1.0-0.14","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"6915","","{""Q0"":4}","","","survey-likert","16","172253","0.0-1.0-0.15","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"4868","","{""Q0"":1}","","","survey-likert","17","177123","0.0-1.0-0.16","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"6544","","{""Q0"":4}","","","survey-likert","18","183669","0.0-1.0-0.17","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"12734","","{""Q0"":4}","","","survey-likert","19","196404","0.0-1.0-0.18","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"4074","","{""Q0"":4}","","","survey-likert","20","200480","0.0-1.0-0.19","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"3987","","{""Q0"":4}","","","survey-likert","21","204468","0.0-1.0-0.20","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"5071","","{""Q0"":4}","","","survey-likert","22","209540","0.0-1.0-0.21","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"5058","","{""Q0"":3}","","","survey-likert","23","214600","0.0-1.0-0.22","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"8744","","{""Q0"":3}","","","survey-likert","24","223345","0.0-1.0-0.23","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"4674","","{""Q0"":3}","","","survey-likert","25","228021","0.0-1.0-0.24","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"4500","","{""Q0"":3}","","","survey-likert","26","232523","0.0-1.0-0.25","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"25144","","{""Q0"":3}","","","survey-likert","27","257669","0.0-1.0-0.26","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"3618","","{""Q0"":3}","","","survey-likert","28","261289","0.0-1.0-0.27","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"3441","","{""Q0"":4}","","","survey-likert","29","264731","0.0-1.0-0.28","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"9340","","{""Q0"":4}","","","survey-likert","30","274073","0.0-1.0-0.29","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"11028","","{""Q0"":4}","","","survey-likert","31","285103","0.0-1.0-0.30","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"4638","","{""Q0"":4}","","","survey-likert","32","289743","0.0-1.0-0.31","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"6238","","{""Q0"":3}","","","survey-likert","33","295983","0.0-1.0-0.32","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"5758","","{""Q0"":4}","","","survey-likert","34","301744","0.0-1.0-0.33","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"7855","","{""Q0"":1}","","","survey-likert","35","309600","0.0-1.0-0.34","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"16454","","{""Q0"":4}","","","survey-likert","36","326056","0.0-1.0-0.35","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"3226","","{""Q0"":4}","","","survey-likert","37","329285","0.0-1.0-0.36","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"4537","","{""Q0"":4}","","","survey-likert","38","333824","0.0-1.0-0.37","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"4789","","{""Q0"":4}","","","survey-likert","39","338615","0.0-1.0-0.38","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"5376","","{""Q0"":4}","","","survey-likert","40","343992","0.0-1.0-0.39","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"5638","","{""Q0"":4}","","","survey-likert","41","349631","0.0-1.0-0.40","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"7915","","{""Q0"":1}","","","survey-likert","42","357548","0.0-1.0-0.41","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"8632","","{""Q0"":4}","","","survey-likert","43","366182","0.0-1.0-0.42","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"6562","","{""Q0"":1}","","","survey-likert","44","372746","0.0-1.0-0.43","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"6450","","{""Q0"":1}","","","survey-likert","45","379197","0.0-1.0-0.44","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"3891","","{""Q0"":4}","","","survey-likert","46","383090","0.0-1.0-0.45","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"5815","","{""Q0"":1}","","","survey-likert","47","388907","0.0-1.0-0.46","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"179","","{""Q0"":""""}","","","survey-likert","48","389089","0.0-1.0-0.47","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"3774","","{""Q0"":4}","","","survey-likert","49","392865","0.0-1.0-0.48","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"4735","","{""Q0"":1}","","","survey-likert","50","397602","0.0-1.0-0.49","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"16592","","{""Q0"":4}","","","survey-likert","51","414197","0.0-1.0-0.50","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"12082","","{""Q0"":1}","","","survey-likert","52","426281","0.0-1.0-0.51","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"8566","","{""Q0"":3}","","","survey-likert","53","434849","0.0-1.0-0.52","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"4496","","{""Q0"":1}","","","survey-likert","54","439347","0.0-1.0-0.53","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"6707","","{""Q0"":4}","","","survey-likert","55","446056","0.0-1.0-0.54","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"3345","","{""Q0"":1}","","","survey-likert","56","449403","0.0-1.0-0.55","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"4147","","{""Q0"":1}","","","survey-likert","57","453552","0.0-1.0-0.56","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"4085","","{""Q0"":4}","","","survey-likert","58","457638","0.0-1.0-0.57","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"3566","","{""Q0"":4}","","","survey-likert","59","461207","0.0-1.0-0.58","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"5789","","{""Q0"":1}","","","survey-likert","60","467000","0.0-1.0-0.59","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"3273","","{""Q0"":4}","","","survey-likert","61","470275","0.0-1.0-0.60","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"2875","","{""Q0"":4}","","","survey-likert","62","473153","0.0-1.0-0.61","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"3990","","{""Q0"":4}","","","survey-likert","63","477144","0.0-1.0-0.62","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
"2987","","{""Q0"":1}","","","survey-likert","64","480133","0.0-1.0-0.63","28","1","2022-11-09 21:41:31","88e9cdf1e7919d78e5271708c3ed23e4","139.140.218.82","Mozilla/5.0 (iPad; CPU OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1","iPad","Chrome","107.0.5304.66","iOS","15_4","[0]"
